Idx,Net,Sta,epLat,epLon,evDp,epTime,Lat(deg),Lon(deg),elev,Az(deg),EpDis(deg),snrZ,snrR,snrT,filePathE,filePathN,filePathZ
693,WM,AVE,-22.36,-68.69,118.7,2010-03-04T22:09:18.395000Z,33.2981,-7.4133,230.0,48.14787025265826,80.52,5.85,1.55,4.11,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/WM.AVE..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/WM.AVE..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/WM.AVE..BHZ__20100304T220929Z__20100304T230929Z.mseed
697,X5,CRLN,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,64.188797,-83.347832,66.0,353.63656131697275,87.04,3.48,1.69,5.81,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X5.CRLN..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X5.CRLN..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X5.CRLN..BHZ__20100304T220929Z__20100304T230929Z.mseed
705,X9,AFDAD,-22.36,-68.69,118.7,2010-03-04T22:09:29.849998Z,32.822498,-97.050903,196.9,332.8361373451919,61.25,11.99,7.88,6.21,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.AFDAD..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.AFDAD..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.AFDAD..BHZ__20100304T220929Z__20100304T230929Z.mseed
706,X9,CLEF1,-22.36,-68.69,118.7,2010-03-04T22:09:29.849962Z,32.349701,-97.380501,263.5,332.2892379646726,60.98,11.50,2.52,5.23,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF1..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF1..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF1..BHZ__20100304T220929Z__20100304T230929Z.mseed
707,X9,CLEF2,-22.36,-68.69,118.7,2010-03-04T22:09:29.800004Z,32.3242,-97.415802,276.3,332.2449769726457,60.97,13.85,3.70,6.95,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF2..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF2..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.CLEF2..BHZ__20100304T220929Z__20100304T230929Z.mseed
711,X9,OBC01,-22.36,-68.69,118.7,2010-03-04T22:09:29.800001Z,32.867298,-97.071198,167.7,332.8448849314859,61.29,17.30,5.33,3.88,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.OBC01..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.OBC01..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/X9.OBC01..BHZ__20100304T220929Z__20100304T230929Z.mseed
712,XB,PM04,-22.36,-68.69,118.7,2010-03-04T22:09:29.819998Z,35.402599,-5.1525,111.0,47.44328229921159,83.24,8.46,3.31,3.30,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM04..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM04..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM04..BHZ__20100304T220929Z__20100304T230929Z.mseed
714,XB,PM07,-22.36,-68.69,118.7,2010-03-04T22:09:29.800001Z,35.227501,-4.9863,711.0,47.66580034991306,83.26,5.64,3.60,3.93,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM07..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM07..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM07..BHZ__20100304T220929Z__20100304T230929Z.mseed
715,XB,PM08,-22.36,-68.69,118.7,2010-03-04T22:09:29.819998Z,35.144798,-4.7082,253.0,47.8610599954432,83.40,5.09,5.17,5.10,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM08..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM08..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM08..BHZ__20100304T220929Z__20100304T230929Z.mseed
716,XB,PM11,-22.36,-68.69,118.7,2010-03-04T22:09:29.818025Z,34.930801,-4.3119,1004.0,48.21988859251563,83.56,3.05,1.21,3.49,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM11..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM11..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM11..BHZ__20100304T220929Z__20100304T230929Z.mseed
721,XB,PM25,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,32.875702,-4.888,1417.0,49.695693870845275,82.05,3.06,2.86,3.21,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM25..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM25..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XB.PM25..BHZ__20100304T220929Z__20100304T230929Z.mseed
765,XR,SC18,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.877399,-102.840897,1168.0,328.88865757396565,64.75,10.43,4.56,4.50,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC18..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC18..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC18..BHZ__20100304T220929Z__20100304T230929Z.mseed
771,XR,SC25,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.580601,-103.548203,1329.0,328.1675230789158,64.85,5.71,1.86,3.38,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC25..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC25..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC25..BHZ__20100304T220929Z__20100304T230929Z.mseed
772,XR,SC26,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.504398,-103.118401,1212.0,328.44146376018824,64.58,10.32,9.37,4.99,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC26..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC26..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC26..BHZ__20100304T220929Z__20100304T230929Z.mseed
773,XR,SC27,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.538502,-102.820702,1155.0,328.6882569299196,64.46,11.93,4.85,4.27,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC27..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC27..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC27..BHZ__20100304T220929Z__20100304T230929Z.mseed
774,XR,SC28,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.5662,-102.491501,1097.0,328.95569742000487,64.32,10.97,5.21,4.00,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC28..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC28..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC28..BHZ__20100304T220929Z__20100304T230929Z.mseed
777,XR,SC31,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.258999,-104.341499,1040.0,327.36641242751006,64.98,6.65,4.31,3.12,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC31..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC31..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC31..BHZ__20100304T220929Z__20100304T230929Z.mseed
778,XR,SC32,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,33.193901,-103.5979,1292.0,327.87990521476297,64.56,7.54,4.37,4.61,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC32..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC32..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC32..BHZ__20100304T220929Z__20100304T230929Z.mseed
798,XR,SC54,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,32.283699,-104.039803,904.0,326.94968777213,64.05,15.52,6.48,3.10,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC54..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC54..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC54..BHZ__20100304T220929Z__20100304T230929Z.mseed
799,XR,SC55,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,32.1712,-103.673302,325.0,327.153828675219,63.77,27.29,14.00,4.67,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC55..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC55..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC55..BHZ__20100304T220929Z__20100304T230929Z.mseed
801,XR,SC57,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,32.369099,-102.851303,1010.0,327.91305507390507,63.52,27.08,10.91,5.33,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC57..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC57..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC57..BHZ__20100304T220929Z__20100304T230929Z.mseed
803,XR,SC60,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,32.0937,-104.487701,1128.0,326.48498110000867,64.12,46.27,7.02,3.44,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC60..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC60..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC60..BHZ__20100304T220929Z__20100304T230929Z.mseed
805,XR,SC62,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,32.011902,-102.937302,954.0,327.6143991572355,63.28,17.19,20.60,3.32,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC62..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC62..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC62..BHZ__20100304T220929Z__20100304T230929Z.mseed
806,XR,SC63,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,31.8029,-104.846397,1294.0,326.0195741539221,64.08,43.03,12.55,4.71,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC63..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC63..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC63..BHZ__20100304T220929Z__20100304T230929Z.mseed
811,XR,SC68,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,31.8027,-102.769997,915.0,327.6075685989091,63.02,23.62,9.29,5.09,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC68..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC68..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC68..BHZ__20100304T220929Z__20100304T230929Z.mseed
812,XR,SC69,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,31.6905,-102.587997,872.0,327.6761774221427,62.84,18.49,6.72,7.17,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC69..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC69..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC69..BHZ__20100304T220929Z__20100304T230929Z.mseed
816,XR,SC74,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,31.002399,-102.677101,798.0,327.15540107764855,62.33,24.52,7.26,3.95,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC74..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC74..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XR.SC74..BHZ__20100304T220929Z__20100304T230929Z.mseed
821,XU,W030,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,47.813,-122.910797,69.2,326.7247118698374,85.15,7.17,3.12,3.77,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XU.W030..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XU.W030..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XU.W030..BHZ__20100304T220929Z__20100304T230929Z.mseed
825,XV,BB2,-22.36,-68.69,118.7,2010-03-04T22:09:29.800006Z,44.545601,-107.783401,1348.0,332.25461942751997,75.61,9.19,4.67,3.89,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BB2..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BB2..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BB2..BHZ__20100304T220929Z__20100304T230929Z.mseed
831,XV,BH1E,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,44.200401,-106.960899,2595.0,332.5294157059218,74.98,16.22,6.84,3.30,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1E..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1E..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1E..BHZ__20100304T220929Z__20100304T230929Z.mseed
834,XV,BH1H,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,44.953602,-105.072998,1244.0,334.12051217057683,74.81,15.13,4.12,5.33,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1H..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1H..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH1H..BHZ__20100304T220929Z__20100304T230929Z.mseed
842,XV,BH3A,-22.36,-68.69,118.7,2010-03-04T22:09:29.800001Z,44.246601,-108.7351,1183.0,331.5079890994588,75.79,11.16,1.97,3.27,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH3A..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH3A..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH3A..BHZ__20100304T220929Z__20100304T230929Z.mseed
850,XV,BH4D,-22.36,-68.69,118.7,2010-03-04T22:09:29.819900Z,44.055302,-107.272301,2216.0,332.2533400749483,75.00,12.17,10.55,3.64,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH4D..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH4D..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BH4D..BHZ__20100304T220929Z__20100304T230929Z.mseed
859,XV,BHM6,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,44.5485,-107.823601,1295.0,332.23275700944913,75.63,9.74,5.92,3.81,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BHM6..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BHM6..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/XV.BHM6..BHZ__20100304T220929Z__20100304T230929Z.mseed
862,Y5,CZA,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,52.490002,-110.860001,701.0,335.58589309246815,83.14,9.11,1.61,3.39,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/Y5.CZA..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/Y5.CZA..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/Y5.CZA..BHZ__20100304T220929Z__20100304T230929Z.mseed
869,YG,STA03,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,33.947765,-116.644653,520.0,319.5852177834554,72.29,10.97,1.34,7.49,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YG.STA03..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YG.STA03..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YG.STA03..BHZ__20100304T220929Z__20100304T230929Z.mseed
880,YT,DEVL,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-81.4755,161.973,100.7,186.8956169952625,73.27,12.90,4.06,4.25,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DEVL..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DEVL..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DEVL..BHZ__20100304T220929Z__20100304T230929Z.mseed
882,YT,DUFK,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-82.8619,-53.2006,966.8,177.8135484771138,60.81,11.86,5.78,7.57,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DUFK..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DUFK..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.DUFK..BHZ__20100304T220929Z__20100304T230929Z.mseed
887,YT,LONW,-22.36,-68.69,118.7,2010-03-04T22:09:29.824998Z,-81.3466,152.735,1548.1,185.95143546576008,74.32,9.95,4.91,3.71,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.LONW..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.LONW..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.LONW..BHZ__20100304T220929Z__20100304T230929Z.mseed
889,YT,MPAT,-22.36,-68.69,118.7,2010-03-04T22:09:29.824998Z,-78.0297,-155.0221,539.7,192.99212779780422,67.46,11.17,4.68,4.11,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.MPAT..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.MPAT..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.MPAT..BHZ__20100304T220929Z__20100304T230929Z.mseed
